"gene","cluster"
"2610507I01Rik",6
"2610524H06Rik",12
"2610528A11Rik",1
"2610528J11Rik",2
"2700012I20Rik",9
"2700016F22Rik",12
"2700029M09Rik",9
"2700033N17Rik",1
"2700038G22Rik",12
"2700046A07Rik",1
"2700046G09Rik",15
"2700049A03Rik",2
"2700050L05Rik",6
"2700060E02Rik",2
"2700062C07Rik",10
"2700073G19Rik",15
"2700081L22Rik",1
"2700081O15Rik",9
"2700086A05Rik",5
"2700089E24Rik",8
"2700094K13Rik",2
"2700097O09Rik",15
"2810001G20Rik",12
"2810002D19Rik",2
"2810004N23Rik",9
"2810006K23Rik",2
"2810008D09Rik",2
"2810021J22Rik",11
"2810025M15Rik",12
"2810029C07Rik",1
"2810032G03Rik",3
"2810055G20Rik",10
"2810403A07Rik",11
"2810403D21Rik",3
"2810408A11Rik",8
"2810408I11Rik",5
"2810408M09Rik",6
"2810410L24Rik",12
"2810417H13Rik",5
"2810425M01Rik",1
"2810428I15Rik",2
"2810429I04Rik",1
"2810430I11Rik",1
"2810433D01Rik",3
"2810442I21Rik",10
"2810442N19Rik",1
"2810455O05Rik",1
"2810468N07Rik",13
"2810474O19Rik",8
"2900002K06Rik",1
"2900005J15Rik",8
"2900008C10Rik",5
"2900026A02Rik",6
"2900052L18Rik",7
"2900053O20Rik",3
"2900056M20Rik",3
"2900076A07Rik",4
"2900089D17Rik",11
"3010001F23Rik",1
"3010003L21Rik",15
"3010026O09Rik",5
"3110001I22Rik",1
"3110002H16Rik",15
"3110007F17Rik",5
"3110009E18Rik",9
"3110021A11Rik",12
"3110021N24Rik",10
"3110040N11Rik",8
"3110043O21Rik",4
"3110045C21Rik",1
"3110052M02Rik",3
"3110056K07Rik",4
"3110057O12Rik",8
"3110062M04Rik",2
"3110070M22Rik",1
"3110082I17Rik",12
"3110083C13Rik",1
"3222401L13Rik",6
"3300002A11Rik",1
"3300002I08Rik",13
"3300005D01Rik",1
"3632451O06Rik",1
"3830403N18Rik",5
"3830406C13Rik",11
"3830408C21Rik",1
"3930402G23Rik",6
"4430402I18Rik",1
"4631405J19Rik",1
"4631405K08Rik",1
"4632404H12Rik",10
"4632411P08Rik",10
"4632415L05Rik",8
"4632419I22Rik",8
"4632427E13Rik",8
"4632428C04Rik",13
"4632428N05Rik",12
"4632434I11Rik",5
"4731419I09Rik",1
"4732414G09Rik",1
"4732440D04Rik",10
"4732487G21Rik",1
"4732491K20Rik",1
"4831440E17Rik",1
"4833412C05Rik",1
"4833417C18Rik",13
"4833418N02Rik",9
"4833420G17Rik",9
"4833422C13Rik",13
"4833423E24Rik",1
"4833424O15Rik",1
"4833427G06Rik",13
"4833439L19Rik",10
"4921507P07Rik",13
"4921514A10Rik",1
"4921524J17Rik",11
"4921530L18Rik",1
"4921531C22Rik",6
"4922501C03Rik",14
"4922501L14Rik",1
"4930402H24Rik",8
"4930403O15Rik",10
"4930404I05Rik",3
"4930404N11Rik",3
"4930405A21Rik",1
"4930412C18Rik",13
"4930417H01Rik",1
"4930422G04Rik",5
"4930426I24Rik",1
"4930427A07Rik",13
"4930429B21Rik",1
"4930429F24Rik",1
"4930430E12Rik",13
"4930430F08Rik",2
"4930432K21Rik",1
"4930441O14Rik",3
"4930444P10Rik",1
"4930451C15Rik",1
"4930451G09Rik",1
"4930452B06Rik",3
"4930453N24Rik",9
"4930455G09Rik",13
"4930455H04Rik",13
"4930470G03Rik",5
"4930480K23Rik",1
"4930481A15Rik",6
"4930481B07Rik",1
"4930486L24Rik",1
"4930500J02Rik",1
"4930503L19Rik",5
"4930506C21Rik",7
"4930506M07Rik",14
"4930507D05Rik",5
"4930509G22Rik",13
"4930513N10Rik",5
"4930515G01Rik",1
"4930518I15Rik",10
"4930520O04Rik",11
"4930522L14Rik",11
"4930523C07Rik",1
"4930524J08Rik",5
"4930524L23Rik",1
"4930524O07Rik",1
"4930525G20Rik",3
"4930529M08Rik",1
"4930532G15Rik",1
"4930533K18Rik",1
"4930538E20Rik",1
"4930539J05Rik",13
"4930540M05Rik",1
"4930546H06Rik",11
"4930547M16Rik",1
"4930550C14Rik",4
"4930550G17Rik",3
"4930556M19Rik",8
"4930558J18Rik",5
"4930562C15Rik",1
"4930562F07Rik",10
"4930563E22Rik",5
"4930570N19Rik",1
"4930577N17Rik",1
"4930578C19Rik",1
"4930578M01Rik",1
"4930579G18Rik",5
"4930579G24Rik",5
"4930579K19Rik",2
"4930580A09Rik",1
"4930581F22Rik",6
"4930594M22Rik",13
"4930597O21Rik",1
"4930599N23Rik",12
"4931406C07Rik",12
"4931406P16Rik",11
"4931414P19Rik",12
"4931422A03Rik",1
"4931428F04Rik",12
"4931429I11Rik",1
"4931440P22Rik",14
"4932418E24Rik",1
"4932438A13Rik",14
"4932443I19Rik",1
"4932443L11Rik",1
"4933400F03Rik",1
"4933404O12Rik",1
"4933405D12Rik",13
"4933406C10Rik",12
"4933406P04Rik",3
"4933407K13Rik",5
"4933408B17Rik",3
"4933408J17Rik",1
"4933411K20Rik",14
"4933415A04Rik",6
"4933421O10Rik",8
"4933424M12Rik",13
"4933426M11Rik",14
"4933427D14Rik",2
"4933429H19Rik",1
"4933431E20Rik",1
"4933431K23Rik",5
"4933433G15Rik",1
"4933434E20Rik",9
"4933436C20Rik",2
"4933439C10Rik",4
"4933439K11Rik",9
"5031414D18Rik",1
"5031425E22Rik",4
"5031434O11Rik",13
"5031439G07Rik",12
"5033403F01Rik",3
"5033411D12Rik",11
"5033430I15Rik",5
"5330413P13Rik",1
"5330417C22Rik",6
"5330426P16Rik",5
"5330430P22Rik",13
"5330439K02Rik",12
"5430400D12Rik",5
"5430402O13Rik",5
"5430403G16Rik",8
"5430405H02Rik",6
"5430416N02Rik",8
"5430416O09Rik",14
"5430417L22Rik",4
"5430421N21Rik",1
"5430427O19Rik",1
"5430435G22Rik",1
"5530601H04Rik",8
"5730405O15Rik",5
"5730409E04Rik",13
"5730420D15Rik",1
"5730422E09Rik",1
"5730446D14Rik",5
"5730455P16Rik",11
"5730480H06Rik",10
"5730507C01Rik",1
"5730508B09Rik",2
"5730522E02Rik",5
"5730559C18Rik",9
"5730577I03Rik",4
"5730596B20Rik",13
"5830415F09Rik",4
"5830416P10Rik",1
"5830418K08Rik",11
"5830428H23Rik",11
"5830432E09Rik",1
"5830444B04Rik",13
"5830454E08Rik",3
"5930412G12Rik",1
"6030408B16Rik",1
"6030442K20Rik",13
"6030443J06Rik",1
"6030455H03Rik",1
"6030458C11Rik",6
"6230400D17Rik",12
"6330403A02Rik",1
"6330403K07Rik",9
"6330403L08Rik",3
"6330403N20Rik",5
"6330408A02Rik",2
"6330409D20Rik",1
"6330416G13Rik",9
"6330418K02Rik",4
"6330419J24Rik",4
"6330562C20Rik",5
"6430531B16Rik",1
"6430548M08Rik",3
"6430550D23Rik",3
"6430562O15Rik",1
"6430573F11Rik",1
"6430590A07Rik",8
"6430710C18Rik",7
"6530402F18Rik",1
"6530403G13Rik",1
"6720401G13Rik",10
"6720427I07Rik",15
"6720483E21Rik",1
"6720489N17Rik",5
"6820408C15Rik",13
"8030451A03Rik",1
"8030453O22Rik",1
"8030462N17Rik",1
"8430403D17Rik",1
"8430408G22Rik",4
"8430419K02Rik",1
"8430419L09Rik",11
"8430427H17Rik",10
"8430429K09Rik",4
"9030025P20Rik",5
"9030407P20Rik",1
"9030612E09Rik",1
"9030617O03Rik",1
"9030622O22Rik",2
"9030624G23Rik",5
"9030624J02Rik",7
"9130008F23Rik",10
"9130011E15Rik",12
"9130017K11Rik",11
"9130019O22Rik",13
"9130020K20Rik",6
"9130023H24Rik",3
"9130206I24Rik",12
"9130221H12Rik",13
"9130230L23Rik",1
"9130230N09Rik",12
"9130401M01Rik",7
"9230104L09Rik",1
"9230110C19Rik",1
"9230111E07Rik",13
"9230112E08Rik",1
"9230114K14Rik",11
"9230115E21Rik",1
"9230116N13Rik",1
"9230117E06Rik",4
"9330020H09Rik",4
"9330101J02Rik",1
"9330104G04Rik",1
"9330111N05Rik",1
"9330136K24Rik",1
"9330151L19Rik",3
"9330158H04Rik",5
"9330159F19Rik",1
"9330159M07Rik",5
"9330160F10Rik",8
"9330162012Rik",5
"9330175E14Rik",1
"9330182L06Rik",11
"9430008C03Rik",9
"9430015G10Rik",15
"9430016H08Rik",8
"9430020K01Rik",6
"9430023L20Rik",15
"9430037G07Rik",1
"9430038I01Rik",11
"9430065F17Rik",3
"9430091E24Rik",1
"9530003J23Rik",7
"9530026P05Rik",6
"9530027J09Rik",1
"9530034E10Rik",1
"9530036O11Rik",9
"9530046B11Rik",1
"9530048J24Rik",1
"9530051G07Rik",1
"9530052C20Rik",1
"9530068E07Rik",12
"9530077C05Rik",1
"9530082P21Rik",10
"9630013D21Rik",1
"9630033F20Rik",9
"9830107B12Rik",1
"9830147E19Rik",9
"9930012K11Rik",3
"9930013L23Rik",5
"9930014A18Rik",8
"9930021J03Rik",14
"9930104L06Rik",2
"9930111J21Rik1",13
"9930111J21Rik2",1
"A030003K02Rik",1
"A030009H04Rik",11
"A130010J15Rik",8
"A130014A01Rik",10
"A130049A11Rik",12
"A130050O07Rik",3
"A130051J06Rik",9
"A130066N16Rik",1
"A230005M16Rik",7
"A230046K03Rik",4
"A230050P20Rik",15
"A230056P14Rik",9
"A230059L01Rik",1
"A230065H16Rik",1
"A230072C01Rik",1
"A230072E10Rik",12
"A230083N12Rik",1
"A230087F16Rik",13
"A230107N01Rik",1
"A2m",7
"A330008L17Rik",5
"A330009N23Rik",12
"A330017A19Rik",1
"A330021E22Rik",14
"A330023F24Rik",12
"A330032B11Rik",1
"A330033J07Rik",1
"A330035P11Rik",13
"A330040F15Rik",1
"A330041J22Rik",3
"A330048O09Rik",1
"A330050B17Rik",11
"A330069E16Rik",14
"A330076H08Rik",3
"A330102I10Rik",1
"A430005L14Rik",6
"A430018G15Rik",4
"A430033K04Rik",3
"A430035B10Rik",14
"A430046D13Rik",13
"A430078I02Rik",5
"A430093F15Rik",1
"A430104N18Rik",13
"A430105I19Rik",9
"A430105J06Rik",1
"A430106G13Rik",10
"A430108G06Rik",1
"A430110L20Rik",13
"A530013C23Rik",1
"A530017D24Rik",5
"A530020G20Rik",11
"A530054K11Rik",14
"A530072M11Rik",1
"A530083I20Rik",1
"A530084C06Rik",1
"A630001G21Rik",10
"A630007B06Rik",4
"A630014C17Rik",1
"A630033H20Rik",13
"A630052C17Rik",1
"A730011C13Rik",3
"A730015C16Rik",1
"A730017C20Rik",1
"A730017L22Rik",10
"A730020E08Rik",3
"A730046J19Rik",1
"A730049H05Rik",10
"A730071L15Rik",1
"A730081D07Rik",1
"A730085K08Rik",4
"A830009L08Rik",13
"A830010M20Rik",1
"A830018L16Rik",1
"A830035O19Rik",1
"A830052D11Rik",1
"A830073O21Rik",1
"A830080D01Rik",3
"A830082K12Rik",1
"A930001A20Rik",1
"A930001C03Rik",1
"A930003A15Rik",1
"A930004D18Rik",5
"A930005H10Rik",1
"A930006K02Rik",3
"A930007I19Rik",12
"A930011G23Rik",1
"A930012O16Rik",1
"A930013B10Rik",1
"A930015D03Rik",1
"A930024E05Rik",3
"A930024N18Rik",1
"A930028C08Rik",13
"A930029G22Rik",3
"A930033H14Rik",5
"AA386476",3
"AA415398",3
"AA465934",7
"AA467197",1
"AA474331",12
"AA474408",1
"AA543186",1
"AA986860",14
"AA987161",7
"Aaas",4
"Aacs",12
"Aadac",10
"Aaed1",2
"Aagab",9
"Aak1",12
"Aamdc",13
"Aamp",14
"Aar2",6
"Aard",1
"Aars",15
"Aars2",7
"Aarsd1",12
"Aasdh",10
"Aasdhppt",15
"Aass",9
"Aatf",13
"Aatk",1
"AB041803",10
"AB124611",12
"Abat",3
"Abca1",2
"Abca13",3
"Abca14",1
"Abca17",6
"Abca2",5
"Abca3",6
"Abca4",13
"Abca5",7
"Abca6",1
"Abca7",14
"Abca8a",1
"Abca8b",5
"Abca9",1
"Abcb10",6
"Abcb1a",5
"Abcb1b",5
"Abcb4",13
"Abcb6",3
"Abcb7",10
"Abcb8",7
"Abcb9",1
"Abcc1",1
"Abcc10",6
"Abcc12",1
"Abcc3",6
"Abcc4",8
"Abcc5",4
"Abcc6",10
"Abcc8",1
"Abcc9",1
"Abcd1",10
"Abcd2",10
"Abcd3",14
"Abcd4",6
"Abce1",6
"Abcf1",11
"Abcf2",14
"Abcf3",10
"Abcg1",6
"Abcg2",5
"Abcg3",5
"Abhd1",3
"Abhd10",2
"Abhd11",7
"Abhd12",7
"Abhd13",14
"Abhd14a",4
"Abhd14b",12
"Abhd15",1
"Abhd16a",5
"Abhd17a",9
"Abhd17b",11
"Abhd17c",6
"Abhd2",6
"Abhd3",1
"Abhd4",11
"Abhd5",4
"Abhd6",14
"Abhd8",7
"Abi1",2
"Abi2",12
"Abi3",12
"Abi3bp",5
"Abl1",6
"Abl2",11
"Ablim1",6
"Ablim2",13
"Ablim3",5
"Abr",11
"Abra",5
"Abracl",2
"Abt1",4
"Abtb1",11
"Abtb2",5
"AC122290.1",1
"AC158802.1",1
"Acaa1a",6
"Acaa1b",1
"Acaa2",8
"Acaca",12
"Acacb",1
"Acad10",13
"Acad11",6
"Acad12",4
"Acad8",7
"Acad9",6
"Acadl",15
"Acadm",8
"Acads",12
"Acadsb",6
"Acadvl",7
"Acan",1
"Acap1",1
"Acap2",6
"Acap3",10
"Acat1",15
"Acat2",4
"Acat3",10
"Acbd3",11
"Acbd4",12
"Acbd5",3
"Acbd6",11
"Acbd7",3
"Accs",10
"Acd",11
"Ace",5
"Ace2",4
"Acer2",11
"Acer3",6
"Ache",1
"Acin1",11
"Ackr2",1
"Ackr3",5
"Ackr4",1
"Acly",12
"Acn9",2
"Acnat1",13
"Aco1",10
"Aco2",15
"Acot1",11
"Acot10",1
"Acot11",3
"Acot13",2
"Acot2",3
"Acot6",1
"Acot7",6
"Acot8",2
"Acot9",11
"Acox1",6
"Acox2",1
"Acox3",6
"Acoxl",6
"Acp1",15
"Acp2",12
"Acp5",13
"Acp6",7
"Acpl2",2
"Acpp",13
"Acpt",1
"Acr",1
"Acrbp",10
"Acsbg1",13
"Acsf2",1
"Acsf3",11
"Acsl1",11
"Acsl3",15
"Acsl4",6
"Acsl5",6
"Acsm1",1
"Acsm3",1
"Acss1",6
"Acss2",7
"Acss3",14
"Acta1",12
"Acta2",5
"Actb",2
"Actbl2",1
"Actc1",5
"Actg1",7
"Actg2",13
"Actl6a",11
"Actn1",12
"Actn2",5
"Actn4",12
"Actr10",2
"Actr1a",3
"Actr1b",7
"Actr2",6
"Actr3",15
"Actr5",2
"Actr6",7
"Actr8",7
"Acvr1",14
"Acvr1b",6
"Acvr1c",11
"Acvr2a",14
"Acvr2b",8
"Acvrl1",6
"Acy1",7
"Acy3",1
"Acyp1",7
"Acyp2",4
"Ada",13
"Adal",11
"Adam10",6
"Adam11",1
"Adam12",1
"Adam15",5
"Adam17",10
"Adam19",6
"Adam1a",1
"Adam22",13
"Adam23",1
"Adam28",12
"Adam32",13
"Adam33",13
"Adam4",1
"Adam5",1
"Adam8",1
"Adam9",6
"Adamdec1",1
"Adamts1",2
"Adamts10",8
"Adamts12",1
"Adamts14",1
"Adamts15",3
"Adamts17",13
"Adamts18",5
"Adamts19",13
"Adamts2",1
"Adamts20",1
"Adamts3",1
"Adamts4",1
"Adamts5",13
"Adamts6",3
"Adamts7",5
"Adamts8",1
"Adamts9",13
"Adamtsl1",11
"Adamtsl2",1
"Adamtsl3",1
"Adamtsl4",6
"Adamtsl5",7
"Adap1",5
"Adap2",5
"Adar",6
"Adarb1",5
"Adat1",7
"Adat2",11
"Adat3",5
"Adc",6
"Adck1",4
"Adck2",4
"Adck3",9
"Adck4",6
"Adck5",4
"Adcy2",5
"Adcy3",1
"Adcy4",5
"Adcy5",5
"Adcy6",9
"Adcy7",6
"Adcy8",5
"Adcy9",5
"Add1",6
"Add2",1
"Add3",2
"Adgb",1
"Adh1",5
"Adh5",2
"Adh7",1
"Adhfe1",7
"Adi1",2
"Adig",10
"Adipor1",15
"Adipor2",3
"Adk",6
"Adm",1
"Adnp",1
"Adnp2",3
"Ado",15
"Adora1",2
"Adora2a",5
"Adora2b",6
"Adora3",6
"Adpgk",4
"Adprh",10
"Adprhl2",2
"Adprm",12
"Adra1a",12
"Adra1b",13
"Adra2a",1
"Adrb1",8
"Adrb2",1
"Adrb3",1
"Adrbk1",6
"Adrbk2",8
"Adrm1",15
"Adsl",2
"Adss",8
"Adssl1",6
"Adtrp",13
"Aebp1",8
"Aebp2",8
"Aen",12
"Aes",12
"AF251705",1
"Afap1",5
"Afap1l1",7
"Afap1l2",1
"Aff1",8
"Aff3",5
"Aff4",8
"Afg3l1",8
"Afg3l2",2
"Afm",13
"Afmid",5
"Afp",1
"Aftph",8
"Aga",5
"Agap1",8
"Agap2",1
"Agap3",8
"Agbl2",3
"Agbl3",13
"Agbl4",1
"Agbl5",2
"Ager",6
"Agfg1",6
"Agfg2",15
"Aggf1",15
"Agk",6
"Agl",7
"Agmo",13
"Ago1",8
"Ago2",8
"Ago3",8
"Ago4",6
"Agpat1",12
"Agpat2",2
"Agpat3",12
"Agpat4",8
"Agpat5",9
"Agpat6",14
"Agpat9",1
"Agps",8
"Agr2",1
"Agr3",1
"Agrn",5
"Agrp",1
"Agt",13
"Agtpbp1",6
"Agtr1a",1
"Agtr1b",1
"Agtrap",14
"Ahctf1",8
"Ahcy",1
"Ahcyl1",8
"Ahcyl2",6
"Ahdc1",14
"Ahi1",6
"Ahnak",6
"Ahnak2",13
"Ahr",13
"Ahsa1",8
"Ahsa2",9
"AI182371",13
"AI314180",6
"AI317395",1
"AI413582",12
"AI429214",1
"AI462493",7
"AI464131",12
"AI467606",3
"AI480526",12
"AI504432",1
"AI597468",6
"AI597479",13
"AI606181",6
"AI607873",1
"AI661453",4
"AI662270",1
"AI836003",12
"AI837181",6
"AI838599",5
"AI846148",4
"AI987944",11
"Aida",6
"Aif1",1
"Aif1l",8
"Aifm1",13
"Aifm2",15
"Aifm3",4
"Aig1",6
"Aim1",12
"Aim1l",5
"Aim2",1
"Aimp1",3
"Aimp2",11
"Aip",6
"Airn",2
"Ajuba",6
"AK010878",7
"Ak1",2
"AK129341",11
"AK157302",1
"Ak2",2
"Ak3",8
"Ak4",7
"Ak5",13
"Ak7",1
"Ak8",1
"Ak9",6
"Akap1",6
"Akap10",11
"Akap11",14
"Akap12",13
"Akap13",14
"Akap14",1
"Akap17b",9
"Akap2",5
"Akap5",8
"Akap6",5
"Akap7",11
"Akap8",8
"Akap8l",13
"Akap9",8
"Akip1",9
"Akirin1",7
"Akirin2",8
"Akna",8
"Akr1a1",2
"Akr1b10",7
"Akr1b3",6
"Akr1b8",6
"Akr1c12",3
"Akr1c13",6
"Akr1c14",13
"Akr1c19",11
"Akr1e1",2
"Akr7a5",10
"Akt1",12
"Akt1s1",6
"Akt2",4
"Akt3",5
"Aktip",7
"Alad",2
"Alas1",15
"Alas2",15
"Alb",10
"Alcam",14
"Aldh16a1",4
"Aldh18a1",4
"Aldh1a1",10
"Aldh1a2",1
"Aldh1a7",2
"Aldh1b1",1
"Aldh1l1",4
"Aldh1l2",5
"Aldh2",6
"Aldh3a1",1
"Aldh3a2",8
"Aldh3b1",10
"Aldh3b2",1
"Aldh4a1",4
"Aldh5a1",7
"Aldh6a1",4
"Aldh7a1",4
"Aldh9a1",11
"Aldoa",7
"Aldoart1",1
"Aldoart2",1
"Aldoc",7
"Alg1",4
"Alg10b",1
"Alg11",4
"Alg12",11
"Alg13",9
"Alg14",2
"Alg2",1
"Alg3",15
"Alg5",5
"Alg6",15
"Alg8",11
"Alg9",2
"Alkbh1",2
"Alkbh2",4
"Alkbh3",5
"Alkbh4",11
"Alkbh5",12
"Alkbh6",3
"Alkbh7",2
"Alkbh8",6
"Alms1",11
"Alox12",5
"Alox15",1
"Alox5",1
"Alox5ap",9
"Alox8",1
"Alpk1",3
"Alpk3",3
"Alpl",2
"Als2",5
"Als2cl",6
"Alyref",6
"Alyref2",6
"Amacr",4
"Ambra1",9
"Amd1",12
"Amd2",5
"Amdhd2",6
"Amer1",14
