"gene","cluster"
"2610507I01Rik",4
"2610524H06Rik",2
"2610528A11Rik",1
"2610528J11Rik",2
"2700012I20Rik",7
"2700016F22Rik",7
"2700029M09Rik",7
"2700033N17Rik",2
"2700038G22Rik",5
"2700046A07Rik",2
"2700046G09Rik",5
"2700049A03Rik",4
"2700050L05Rik",4
"2700060E02Rik",3
"2700062C07Rik",5
"2700073G19Rik",4
"2700081L22Rik",1
"2700081O15Rik",4
"2700086A05Rik",1
"2700089E24Rik",7
"2700094K13Rik",1
"2700097O09Rik",6
"2810001G20Rik",7
"2810002D19Rik",6
"2810004N23Rik",7
"2810006K23Rik",1
"2810008D09Rik",5
"2810021J22Rik",5
"2810025M15Rik",2
"2810029C07Rik",1
"2810032G03Rik",1
"2810055G20Rik",2
"2810403A07Rik",1
"2810403D21Rik",1
"2810408A11Rik",6
"2810408I11Rik",1
"2810408M09Rik",6
"2810410L24Rik",5
"2810417H13Rik",1
"2810425M01Rik",2
"2810428I15Rik",4
"2810429I04Rik",1
"2810430I11Rik",1
"2810433D01Rik",3
"2810442I21Rik",2
"2810442N19Rik",1
"2810455O05Rik",1
"2810468N07Rik",1
"2810474O19Rik",7
"2900002K06Rik",1
"2900005J15Rik",1
"2900008C10Rik",5
"2900026A02Rik",5
"2900052L18Rik",5
"2900053O20Rik",3
"2900056M20Rik",6
"2900076A07Rik",4
"2900089D17Rik",5
"3010001F23Rik",1
"3010003L21Rik",5
"3010026O09Rik",1
"3110001I22Rik",1
"3110002H16Rik",5
"3110007F17Rik",5
"3110009E18Rik",6
"3110021A11Rik",6
"3110021N24Rik",2
"3110040N11Rik",6
"3110043O21Rik",7
"3110045C21Rik",5
"3110052M02Rik",3
"3110056K07Rik",1
"3110057O12Rik",6
"3110062M04Rik",2
"3110070M22Rik",1
"3110082I17Rik",1
"3110083C13Rik",1
"3222401L13Rik",2
"3300002A11Rik",1
"3300002I08Rik",6
"3300005D01Rik",1
"3632451O06Rik",1
"3830403N18Rik",3
"3830406C13Rik",6
"3830408C21Rik",2
"3930402G23Rik",2
"4430402I18Rik",1
"4631405J19Rik",1
"4631405K08Rik",1
"4632404H12Rik",2
"4632411P08Rik",2
"4632415L05Rik",1
"4632419I22Rik",6
"4632427E13Rik",6
"4632428C04Rik",1
"4632428N05Rik",2
"4632434I11Rik",1
"4731419I09Rik",3
"4732414G09Rik",1
"4732440D04Rik",2
"4732487G21Rik",1
"4732491K20Rik",2
"4831440E17Rik",5
"4833412C05Rik",1
"4833417C18Rik",5
"4833418N02Rik",6
"4833420G17Rik",5
"4833422C13Rik",1
"4833423E24Rik",1
"4833424O15Rik",1
"4833427G06Rik",2
"4833439L19Rik",5
"4921507P07Rik",5
"4921514A10Rik",1
"4921524J17Rik",3
"4921530L18Rik",1
"4921531C22Rik",7
"4922501C03Rik",4
"4922501L14Rik",2
"4930402H24Rik",2
"4930403O15Rik",2
"4930404I05Rik",5
"4930404N11Rik",1
"4930405A21Rik",7
"4930412C18Rik",7
"4930417H01Rik",1
"4930422G04Rik",5
"4930426I24Rik",1
"4930427A07Rik",1
"4930429B21Rik",1
"4930429F24Rik",1
"4930430E12Rik",1
"4930430F08Rik",4
"4930432K21Rik",1
"4930441O14Rik",1
"4930444P10Rik",1
"4930451C15Rik",2
"4930451G09Rik",1
"4930452B06Rik",3
"4930453N24Rik",2
"4930455G09Rik",1
"4930455H04Rik",5
"4930470G03Rik",1
"4930480K23Rik",2
"4930481A15Rik",2
"4930481B07Rik",1
"4930486L24Rik",1
"4930500J02Rik",1
"4930503L19Rik",5
"4930506C21Rik",3
"4930506M07Rik",6
"4930507D05Rik",2
"4930509G22Rik",1
"4930513N10Rik",5
"4930515G01Rik",5
"4930518I15Rik",2
"4930520O04Rik",1
"4930522L14Rik",1
"4930523C07Rik",5
"4930524J08Rik",6
"4930524L23Rik",1
"4930524O07Rik",5
"4930525G20Rik",1
"4930529M08Rik",1
"4930532G15Rik",1
"4930533K18Rik",1
"4930538E20Rik",1
"4930539J05Rik",1
"4930540M05Rik",1
"4930546H06Rik",7
"4930547M16Rik",1
"4930550C14Rik",4
"4930550G17Rik",3
"4930556M19Rik",5
"4930558J18Rik",1
"4930562C15Rik",1
"4930562F07Rik",5
"4930563E22Rik",1
"4930570N19Rik",1
"4930577N17Rik",3
"4930578C19Rik",2
"4930578M01Rik",1
"4930579G18Rik",5
"4930579G24Rik",1
"4930579K19Rik",2
"4930580A09Rik",1
"4930581F22Rik",4
"4930594M22Rik",1
"4930597O21Rik",2
"4930599N23Rik",6
"4931406C07Rik",2
"4931406P16Rik",5
"4931414P19Rik",4
"4931422A03Rik",1
"4931428F04Rik",2
"4931429I11Rik",2
"4931440P22Rik",5
"4932418E24Rik",1
"4932438A13Rik",7
"4932443I19Rik",2
"4932443L11Rik",1
"4933400F03Rik",1
"4933404O12Rik",1
"4933405D12Rik",1
"4933406C10Rik",2
"4933406P04Rik",1
"4933407K13Rik",3
"4933408B17Rik",2
"4933408J17Rik",1
"4933411K20Rik",6
"4933415A04Rik",2
"4933421O10Rik",6
"4933424M12Rik",5
"4933426M11Rik",7
"4933427D14Rik",1
"4933429H19Rik",5
"4933431E20Rik",2
"4933431K23Rik",1
"4933433G15Rik",2
"4933434E20Rik",5
"4933436C20Rik",3
"4933439C10Rik",5
"4933439K11Rik",6
"5031414D18Rik",1
"5031425E22Rik",5
"5031434O11Rik",5
"5031439G07Rik",5
"5033403F01Rik",1
"5033411D12Rik",6
"5033430I15Rik",5
"5330413P13Rik",1
"5330417C22Rik",7
"5330426P16Rik",1
"5330430P22Rik",7
"5330439K02Rik",5
"5430400D12Rik",1
"5430402O13Rik",1
"5430403G16Rik",5
"5430405H02Rik",2
"5430416N02Rik",6
"5430416O09Rik",5
"5430417L22Rik",2
"5430421N21Rik",2
"5430427O19Rik",2
"5430435G22Rik",1
"5530601H04Rik",4
"5730405O15Rik",5
"5730409E04Rik",1
"5730420D15Rik",5
"5730422E09Rik",1
"5730446D14Rik",1
"5730455P16Rik",5
"5730480H06Rik",5
"5730507C01Rik",1
"5730508B09Rik",5
"5730522E02Rik",1
"5730559C18Rik",1
"5730577I03Rik",4
"5730596B20Rik",1
"5830415F09Rik",4
"5830416P10Rik",1
"5830418K08Rik",6
"5830428H23Rik",7
"5830432E09Rik",1
"5830444B04Rik",2
"5830454E08Rik",1
"5930412G12Rik",5
"6030408B16Rik",2
"6030442K20Rik",1
"6030443J06Rik",2
"6030455H03Rik",1
"6030458C11Rik",6
"6230400D17Rik",2
"6330403A02Rik",1
"6330403K07Rik",1
"6330403L08Rik",5
"6330403N20Rik",5
"6330408A02Rik",1
"6330409D20Rik",1
"6330416G13Rik",6
"6330418K02Rik",4
"6330419J24Rik",7
"6330562C20Rik",5
"6430531B16Rik",1
"6430548M08Rik",1
"6430550D23Rik",1
"6430562O15Rik",1
"6430573F11Rik",1
"6430590A07Rik",4
"6430710C18Rik",3
"6530402F18Rik",1
"6530403G13Rik",1
"6720401G13Rik",4
"6720427I07Rik",6
"6720483E21Rik",1
"6720489N17Rik",1
"6820408C15Rik",1
"8030451A03Rik",1
"8030453O22Rik",1
"8030462N17Rik",2
"8430403D17Rik",1
"8430408G22Rik",5
"8430419K02Rik",1
"8430419L09Rik",4
"8430427H17Rik",5
"8430429K09Rik",5
"9030025P20Rik",1
"9030407P20Rik",5
"9030612E09Rik",1
"9030617O03Rik",4
"9030622O22Rik",2
"9030624G23Rik",1
"9030624J02Rik",6
"9130008F23Rik",6
"9130011E15Rik",5
"9130017K11Rik",5
"9130019O22Rik",6
"9130020K20Rik",7
"9130023H24Rik",1
"9130206I24Rik",2
"9130221H12Rik",6
"9130230L23Rik",5
"9130230N09Rik",5
"9130401M01Rik",3
"9230104L09Rik",2
"9230110C19Rik",1
"9230111E07Rik",5
"9230112E08Rik",1
"9230114K14Rik",5
"9230115E21Rik",1
"9230116N13Rik",1
"9230117E06Rik",4
"9330020H09Rik",2
"9330101J02Rik",1
"9330104G04Rik",1
"9330111N05Rik",1
"9330136K24Rik",1
"9330151L19Rik",3
"9330158H04Rik",1
"9330159F19Rik",1
"9330159M07Rik",1
"9330160F10Rik",6
"9330162012Rik",1
"9330175E14Rik",1
"9330182L06Rik",6
"9430008C03Rik",1
"9430015G10Rik",1
"9430016H08Rik",6
"9430020K01Rik",2
"9430023L20Rik",5
"9430037G07Rik",1
"9430038I01Rik",5
"9430065F17Rik",5
"9430091E24Rik",1
"9530003J23Rik",6
"9530026P05Rik",2
"9530027J09Rik",2
"9530034E10Rik",1
"9530036O11Rik",6
"9530046B11Rik",1
"9530048J24Rik",4
"9530051G07Rik",1
"9530052C20Rik",1
"9530068E07Rik",5
"9530077C05Rik",5
"9530082P21Rik",1
"9630013D21Rik",1
"9630033F20Rik",1
"9830107B12Rik",1
"9830147E19Rik",6
"9930012K11Rik",3
"9930013L23Rik",1
"9930014A18Rik",7
"9930021J03Rik",7
"9930104L06Rik",1
"9930111J21Rik1",1
"9930111J21Rik2",2
"A030003K02Rik",5
"A030009H04Rik",7
"A130010J15Rik",6
"A130014A01Rik",4
"A130049A11Rik",5
"A130050O07Rik",7
"A130051J06Rik",1
"A130066N16Rik",1
"A230005M16Rik",5
"A230046K03Rik",5
"A230050P20Rik",4
"A230056P14Rik",4
"A230059L01Rik",1
"A230065H16Rik",1
"A230072C01Rik",2
"A230072E10Rik",2
"A230083N12Rik",1
"A230087F16Rik",1
"A230107N01Rik",1
"A2m",3
"A330008L17Rik",5
"A330009N23Rik",2
"A330017A19Rik",1
"A330021E22Rik",6
"A330023F24Rik",2
"A330032B11Rik",1
"A330033J07Rik",5
"A330035P11Rik",1
"A330040F15Rik",2
"A330041J22Rik",1
"A330048O09Rik",1
"A330050B17Rik",6
"A330069E16Rik",2
"A330076H08Rik",3
"A330102I10Rik",1
"A430005L14Rik",4
"A430018G15Rik",5
"A430033K04Rik",6
"A430035B10Rik",6
"A430046D13Rik",1
"A430078I02Rik",1
"A430093F15Rik",1
"A430104N18Rik",1
"A430105I19Rik",6
"A430105J06Rik",5
"A430106G13Rik",2
"A430108G06Rik",3
"A430110L20Rik",1
"A530013C23Rik",1
"A530017D24Rik",1
"A530020G20Rik",6
"A530054K11Rik",7
"A530072M11Rik",1
"A530083I20Rik",1
"A530084C06Rik",2
"A630001G21Rik",2
"A630007B06Rik",4
"A630014C17Rik",5
"A630033H20Rik",1
"A630052C17Rik",2
"A730011C13Rik",5
"A730015C16Rik",1
"A730017C20Rik",1
"A730017L22Rik",5
"A730020E08Rik",2
"A730046J19Rik",1
"A730049H05Rik",4
"A730071L15Rik",7
"A730081D07Rik",1
"A730085K08Rik",7
"A830009L08Rik",1
"A830010M20Rik",5
"A830018L16Rik",1
"A830035O19Rik",1
"A830052D11Rik",1
"A830073O21Rik",3
"A830080D01Rik",7
"A830082K12Rik",1
"A930001A20Rik",1
"A930001C03Rik",1
"A930003A15Rik",1
"A930004D18Rik",6
"A930005H10Rik",2
"A930006K02Rik",5
"A930007I19Rik",5
"A930011G23Rik",1
"A930012O16Rik",1
"A930013B10Rik",1
"A930015D03Rik",2
"A930024E05Rik",2
"A930024N18Rik",1
"A930028C08Rik",1
"A930029G22Rik",1
"A930033H14Rik",3
"AA386476",1
"AA415398",6
"AA465934",5
"AA467197",2
"AA474331",5
"AA474408",5
"AA543186",1
"AA986860",5
"AA987161",2
"Aaas",6
"Aacs",4
"Aadac",2
"Aaed1",7
"Aagab",6
"Aak1",5
"Aamdc",1
"Aamp",5
"Aar2",2
"Aard",1
"Aars",7
"Aars2",3
"Aarsd1",1
"Aasdh",4
"Aasdhppt",2
"Aass",7
"Aatf",5
"Aatk",2
"AB041803",4
"AB124611",2
"Abat",1
"Abca1",1
"Abca13",1
"Abca14",1
"Abca17",4
"Abca2",5
"Abca3",7
"Abca4",6
"Abca5",3
"Abca6",1
"Abca7",5
"Abca8a",1
"Abca8b",1
"Abca9",1
"Abcb10",2
"Abcb1a",1
"Abcb1b",2
"Abcb4",1
"Abcb6",7
"Abcb7",7
"Abcb8",3
"Abcb9",5
"Abcc1",5
"Abcc10",4
"Abcc12",1
"Abcc3",2
"Abcc4",6
"Abcc5",5
"Abcc6",2
"Abcc8",5
"Abcc9",5
"Abcd1",2
"Abcd2",2
"Abcd3",7
"Abcd4",7
"Abce1",7
"Abcf1",5
"Abcf2",6
"Abcf3",4
"Abcg1",2
"Abcg2",1
"Abcg3",1
"Abhd1",1
"Abhd10",2
"Abhd11",3
"Abhd12",6
"Abhd13",6
"Abhd14a",2
"Abhd14b",5
"Abhd15",1
"Abhd16a",3
"Abhd17a",5
"Abhd17b",5
"Abhd17c",7
"Abhd2",7
"Abhd3",5
"Abhd4",6
"Abhd5",5
"Abhd6",7
"Abhd8",4
"Abi1",2
"Abi2",7
"Abi3",5
"Abi3bp",5
"Abl1",2
"Abl2",1
"Ablim1",7
"Ablim2",5
"Ablim3",2
"Abr",7
"Abra",1
"Abracl",2
"Abt1",5
"Abtb1",6
"Abtb2",2
"AC122290.1",1
"AC158802.1",1
"Acaa1a",4
"Acaa1b",5
"Acaa2",5
"Acaca",2
"Acacb",5
"Acad10",1
"Acad11",1
"Acad12",4
"Acad8",5
"Acad9",4
"Acadl",5
"Acadm",7
"Acads",5
"Acadsb",7
"Acadvl",6
"Acan",1
"Acap1",1
"Acap2",7
"Acap3",5
"Acat1",6
"Acat2",2
"Acat3",2
"Acbd3",7
"Acbd4",7
"Acbd5",1
"Acbd6",3
"Acbd7",3
"Accs",2
"Acd",1
"Ace",5
"Ace2",3
"Acer2",3
"Acer3",7
"Ache",1
"Acin1",7
"Ackr2",5
"Ackr3",1
"Ackr4",1
"Acly",2
"Acn9",3
"Acnat1",7
"Aco1",7
"Aco2",3
"Acot1",6
"Acot10",2
"Acot11",7
"Acot13",5
"Acot2",5
"Acot6",1
"Acot7",2
"Acot8",2
"Acot9",4
"Acox1",2
"Acox2",1
"Acox3",7
"Acoxl",7
"Acp1",7
"Acp2",7
"Acp5",1
"Acp6",6
"Acpl2",2
"Acpp",1
"Acpt",5
"Acr",1
"Acrbp",2
"Acsbg1",1
"Acsf2",1
"Acsf3",5
"Acsl1",6
"Acsl3",6
"Acsl4",7
"Acsl5",7
"Acsm1",1
"Acsm3",1
"Acss1",2
"Acss2",3
"Acss3",6
"Acta1",2
"Acta2",7
"Actb",3
"Actbl2",1
"Actc1",2
"Actg1",6
"Actg2",1
"Actl6a",6
"Actn1",5
"Actn2",2
"Actn4",1
"Actr10",3
"Actr1a",3
"Actr1b",3
"Actr2",7
"Actr3",3
"Actr5",7
"Actr6",3
"Actr8",6
"Acvr1",5
"Acvr1b",7
"Acvr1c",6
"Acvr2a",7
"Acvr2b",5
"Acvrl1",5
"Acy1",3
"Acy3",5
"Acyp1",4
"Acyp2",7
"Ada",1
"Adal",1
"Adam10",6
"Adam11",2
"Adam12",1
"Adam15",5
"Adam17",4
"Adam19",7
"Adam1a",1
"Adam22",2
"Adam23",5
"Adam28",5
"Adam32",1
"Adam33",1
"Adam4",1
"Adam5",1
"Adam8",5
"Adam9",2
"Adamdec1",5
"Adamts1",7
"Adamts10",5
"Adamts12",1
"Adamts14",1
"Adamts15",1
"Adamts17",1
"Adamts18",3
"Adamts19",1
"Adamts2",2
"Adamts20",1
"Adamts3",3
"Adamts4",1
"Adamts5",6
"Adamts6",5
"Adamts7",1
"Adamts8",2
"Adamts9",6
"Adamtsl1",6
"Adamtsl2",2
"Adamtsl3",2
"Adamtsl4",2
"Adamtsl5",3
"Adap1",1
"Adap2",2
"Adar",4
"Adarb1",1
"Adat1",1
"Adat2",6
"Adat3",1
"Adc",7
"Adck1",4
"Adck2",2
"Adck3",5
"Adck4",2
"Adck5",2
"Adcy2",3
"Adcy3",5
"Adcy4",1
"Adcy5",1
"Adcy6",7
"Adcy7",2
"Adcy8",1
"Adcy9",1
"Add1",2
"Add2",1
"Add3",6
"Adgb",2
"Adh1",5
"Adh5",1
"Adh7",2
"Adhfe1",3
"Adi1",2
"Adig",2
"Adipor1",5
"Adipor2",2
"Adk",7
"Adm",1
"Adnp",1
"Adnp2",6
"Ado",6
"Adora1",3
"Adora2a",1
"Adora2b",4
"Adora3",5
"Adpgk",4
"Adprh",2
"Adprhl2",1
"Adprm",2
"Adra1a",2
"Adra1b",1
"Adra2a",1
"Adrb1",7
"Adrb2",5
"Adrb3",1
"Adrbk1",2
"Adrbk2",7
"Adrm1",5
"Adsl",3
"Adss",6
"Adssl1",5
"Adtrp",1
"Aebp1",6
"Aebp2",7
"Aen",2
"Aes",5
"AF251705",2
"Afap1",6
"Afap1l1",5
"Afap1l2",4
"Aff1",7
"Aff3",5
"Aff4",6
"Afg3l1",5
"Afg3l2",1
"Afm",5
"Afmid",5
"Afp",1
"Aftph",7
"Aga",4
"Agap1",6
"Agap2",1
"Agap3",7
"Agbl2",1
"Agbl3",1
"Agbl4",1
"Agbl5",6
"Ager",7
"Agfg1",5
"Agfg2",5
"Aggf1",5
"Agk",4
"Agl",6
"Agmo",1
"Ago1",6
"Ago2",5
"Ago3",6
"Ago4",7
"Agpat1",2
"Agpat2",5
"Agpat3",5
"Agpat4",5
"Agpat5",6
"Agpat6",6
"Agpat9",1
"Agps",7
"Agr2",1
"Agr3",1
"Agrn",5
"Agrp",1
"Agt",1
"Agtpbp1",4
"Agtr1a",1
"Agtr1b",1
"Agtrap",7
"Ahctf1",7
"Ahcy",5
"Ahcyl1",6
"Ahcyl2",7
"Ahdc1",6
"Ahi1",7
"Ahnak",7
"Ahnak2",1
"Ahr",7
"Ahsa1",4
"Ahsa2",1
"AI182371",6
"AI314180",7
"AI317395",2
"AI413582",2
"AI429214",1
"AI462493",3
"AI464131",2
"AI467606",3
"AI480526",5
"AI504432",1
"AI597468",7
"AI597479",6
"AI606181",2
"AI607873",5
"AI661453",7
"AI662270",2
"AI836003",2
"AI837181",5
"AI838599",1
"AI846148",4
"AI987944",5
"Aida",7
"Aif1",2
"Aif1l",6
"Aifm1",3
"Aifm2",2
"Aifm3",6
"Aig1",7
"Aim1",2
"Aim1l",5
"Aim2",2
"Aimp1",1
"Aimp2",4
"Aip",5
"Airn",2
"Ajuba",5
"AK010878",2
"Ak1",4
"AK129341",6
"AK157302",2
"Ak2",1
"Ak3",4
"Ak4",3
"Ak5",1
"Ak7",2
"Ak8",2
"Ak9",7
"Akap1",5
"Akap10",5
"Akap11",7
"Akap12",1
"Akap13",7
"Akap14",2
"Akap17b",6
"Akap2",1
"Akap5",7
"Akap6",1
"Akap7",6
"Akap8",7
"Akap8l",5
"Akap9",7
"Akip1",5
"Akirin1",3
"Akirin2",6
"Akna",5
"Akr1a1",6
"Akr1b10",1
"Akr1b3",2
"Akr1b8",2
"Akr1c12",1
"Akr1c13",5
"Akr1c14",5
"Akr1c19",6
"Akr1e1",1
"Akr7a5",4
"Akt1",5
"Akt1s1",5
"Akt2",4
"Akt3",5
"Aktip",2
"Alad",3
"Alas1",4
"Alas2",5
"Alb",1
"Alcam",5
"Aldh16a1",4
"Aldh18a1",4
"Aldh1a1",4
"Aldh1a2",1
"Aldh1a7",2
"Aldh1b1",1
"Aldh1l1",2
"Aldh1l2",1
"Aldh2",7
"Aldh3a1",2
"Aldh3a2",7
"Aldh3b1",2
"Aldh3b2",1
"Aldh4a1",4
"Aldh5a1",2
"Aldh6a1",4
"Aldh7a1",2
"Aldh9a1",6
"Aldoa",4
"Aldoart1",2
"Aldoart2",3
"Aldoc",3
"Alg1",4
"Alg10b",1
"Alg11",7
"Alg12",4
"Alg13",6
"Alg14",4
"Alg2",5
"Alg3",6
"Alg5",7
"Alg6",5
"Alg8",4
"Alg9",1
"Alkbh1",4
"Alkbh2",2
"Alkbh3",6
"Alkbh4",3
"Alkbh5",5
"Alkbh6",3
"Alkbh7",2
"Alkbh8",5
"Alms1",6
"Alox12",1
"Alox15",2
"Alox5",1
"Alox5ap",6
"Alox8",1
"Alpk1",6
"Alpk3",4
"Alpl",1
"Als2",5
"Als2cl",5
"Alyref",2
"Alyref2",4
"Amacr",2
"Ambra1",6
"Amd1",5
"Amd2",1
"Amdhd2",5
"Amer1",6
