"gene","cluster"
"2610507I01Rik",4
"2610524H06Rik",11
"2610528A11Rik",16
"2610528J11Rik",3
"2700012I20Rik",13
"2700016F22Rik",5
"2700029M09Rik",11
"2700033N17Rik",16
"2700038G22Rik",14
"2700046A07Rik",12
"2700046G09Rik",9
"2700049A03Rik",4
"2700050L05Rik",11
"2700060E02Rik",11
"2700062C07Rik",17
"2700073G19Rik",5
"2700081L22Rik",16
"2700081O15Rik",8
"2700086A05Rik",1
"2700089E24Rik",5
"2700094K13Rik",3
"2700097O09Rik",11
"2810001G20Rik",3
"2810002D19Rik",11
"2810004N23Rik",15
"2810006K23Rik",17
"2810008D09Rik",2
"2810021J22Rik",4
"2810025M15Rik",14
"2810029C07Rik",16
"2810032G03Rik",16
"2810055G20Rik",16
"2810403A07Rik",11
"2810403D21Rik",11
"2810408A11Rik",11
"2810408I11Rik",10
"2810408M09Rik",5
"2810410L24Rik",17
"2810417H13Rik",10
"2810425M01Rik",14
"2810428I15Rik",5
"2810429I04Rik",16
"2810430I11Rik",16
"2810433D01Rik",3
"2810442I21Rik",4
"2810442N19Rik",16
"2810455O05Rik",16
"2810468N07Rik",13
"2810474O19Rik",15
"2900002K06Rik",16
"2900005J15Rik",17
"2900008C10Rik",17
"2900026A02Rik",17
"2900052L18Rik",9
"2900053O20Rik",16
"2900056M20Rik",16
"2900076A07Rik",2
"2900089D17Rik",11
"3010001F23Rik",16
"3010003L21Rik",17
"3010026O09Rik",10
"3110001I22Rik",13
"3110002H16Rik",9
"3110007F17Rik",1
"3110009E18Rik",7
"3110021A11Rik",1
"3110021N24Rik",12
"3110040N11Rik",6
"3110043O21Rik",3
"3110045C21Rik",1
"3110052M02Rik",16
"3110056K07Rik",3
"3110057O12Rik",11
"3110062M04Rik",4
"3110070M22Rik",12
"3110082I17Rik",7
"3110083C13Rik",16
"3222401L13Rik",5
"3300002A11Rik",16
"3300002I08Rik",7
"3300005D01Rik",12
"3632451O06Rik",1
"3830403N18Rik",1
"3830406C13Rik",4
"3830408C21Rik",14
"3930402G23Rik",12
"4430402I18Rik",13
"4631405J19Rik",1
"4631405K08Rik",16
"4632404H12Rik",12
"4632411P08Rik",12
"4632415L05Rik",7
"4632419I22Rik",10
"4632427E13Rik",11
"4632428C04Rik",7
"4632428N05Rik",14
"4632434I11Rik",7
"4731419I09Rik",12
"4732414G09Rik",1
"4732440D04Rik",14
"4732487G21Rik",16
"4732491K20Rik",16
"4831440E17Rik",4
"4833412C05Rik",1
"4833417C18Rik",7
"4833418N02Rik",6
"4833420G17Rik",17
"4833422C13Rik",13
"4833423E24Rik",16
"4833424O15Rik",16
"4833427G06Rik",14
"4833439L19Rik",4
"4921507P07Rik",10
"4921514A10Rik",1
"4921524J17Rik",3
"4921530L18Rik",12
"4921531C22Rik",5
"4922501C03Rik",9
"4922501L14Rik",16
"4930402H24Rik",15
"4930403O15Rik",2
"4930404I05Rik",10
"4930404N11Rik",3
"4930405A21Rik",12
"4930412C18Rik",8
"4930417H01Rik",16
"4930422G04Rik",10
"4930426I24Rik",12
"4930427A07Rik",10
"4930429B21Rik",12
"4930429F24Rik",13
"4930430E12Rik",13
"4930430F08Rik",4
"4930432K21Rik",16
"4930441O14Rik",16
"4930444P10Rik",16
"4930451C15Rik",14
"4930451G09Rik",16
"4930452B06Rik",3
"4930453N24Rik",3
"4930455G09Rik",13
"4930455H04Rik",13
"4930470G03Rik",12
"4930480K23Rik",16
"4930481A15Rik",5
"4930481B07Rik",12
"4930486L24Rik",16
"4930500J02Rik",16
"4930503L19Rik",17
"4930506C21Rik",16
"4930506M07Rik",3
"4930507D05Rik",16
"4930509G22Rik",13
"4930513N10Rik",17
"4930515G01Rik",16
"4930518I15Rik",12
"4930520O04Rik",11
"4930522L14Rik",7
"4930523C07Rik",14
"4930524J08Rik",16
"4930524L23Rik",16
"4930524O07Rik",16
"4930525G20Rik",8
"4930529M08Rik",12
"4930532G15Rik",16
"4930533K18Rik",16
"4930538E20Rik",16
"4930539J05Rik",13
"4930540M05Rik",16
"4930546H06Rik",11
"4930547M16Rik",16
"4930550C14Rik",1
"4930550G17Rik",12
"4930556M19Rik",11
"4930558J18Rik",1
"4930562C15Rik",1
"4930562F07Rik",1
"4930563E22Rik",12
"4930570N19Rik",16
"4930577N17Rik",16
"4930578C19Rik",14
"4930578M01Rik",1
"4930579G18Rik",10
"4930579G24Rik",10
"4930579K19Rik",8
"4930580A09Rik",16
"4930581F22Rik",4
"4930594M22Rik",13
"4930597O21Rik",16
"4930599N23Rik",7
"4931406C07Rik",9
"4931406P16Rik",9
"4931414P19Rik",17
"4931422A03Rik",16
"4931428F04Rik",5
"4931429I11Rik",14
"4931440P22Rik",17
"4932418E24Rik",16
"4932438A13Rik",9
"4932443I19Rik",14
"4932443L11Rik",13
"4933400F03Rik",16
"4933404O12Rik",16
"4933405D12Rik",13
"4933406C10Rik",5
"4933406P04Rik",16
"4933407K13Rik",1
"4933408B17Rik",16
"4933408J17Rik",16
"4933411K20Rik",9
"4933415A04Rik",12
"4933421O10Rik",17
"4933424M12Rik",13
"4933426M11Rik",4
"4933427D14Rik",7
"4933429H19Rik",16
"4933431E20Rik",14
"4933431K23Rik",1
"4933433G15Rik",14
"4933434E20Rik",15
"4933436C20Rik",11
"4933439C10Rik",2
"4933439K11Rik",11
"5031414D18Rik",16
"5031425E22Rik",15
"5031434O11Rik",17
"5031439G07Rik",6
"5033403F01Rik",16
"5033411D12Rik",11
"5033430I15Rik",12
"5330413P13Rik",1
"5330417C22Rik",5
"5330426P16Rik",16
"5330430P22Rik",13
"5330439K02Rik",12
"5430400D12Rik",10
"5430402O13Rik",8
"5430403G16Rik",7
"5430405H02Rik",4
"5430416N02Rik",11
"5430416O09Rik",6
"5430417L22Rik",15
"5430421N21Rik",14
"5430427O19Rik",14
"5430435G22Rik",12
"5530601H04Rik",9
"5730405O15Rik",1
"5730409E04Rik",7
"5730420D15Rik",16
"5730422E09Rik",12
"5730446D14Rik",1
"5730455P16Rik",11
"5730480H06Rik",9
"5730507C01Rik",16
"5730508B09Rik",17
"5730522E02Rik",1
"5730559C18Rik",8
"5730577I03Rik",14
"5730596B20Rik",13
"5830415F09Rik",9
"5830416P10Rik",16
"5830418K08Rik",11
"5830428H23Rik",2
"5830432E09Rik",16
"5830444B04Rik",8
"5830454E08Rik",8
"5930412G12Rik",16
"6030408B16Rik",14
"6030442K20Rik",16
"6030443J06Rik",16
"6030455H03Rik",16
"6030458C11Rik",9
"6230400D17Rik",4
"6330403A02Rik",16
"6330403K07Rik",7
"6330403L08Rik",17
"6330403N20Rik",16
"6330408A02Rik",2
"6330409D20Rik",16
"6330416G13Rik",6
"6330418K02Rik",2
"6330419J24Rik",2
"6330562C20Rik",17
"6430531B16Rik",16
"6430548M08Rik",16
"6430550D23Rik",16
"6430562O15Rik",16
"6430573F11Rik",12
"6430590A07Rik",15
"6430710C18Rik",3
"6530402F18Rik",16
"6530403G13Rik",16
"6720401G13Rik",1
"6720427I07Rik",6
"6720483E21Rik",16
"6720489N17Rik",16
"6820408C15Rik",7
"8030451A03Rik",16
"8030453O22Rik",16
"8030462N17Rik",16
"8430403D17Rik",13
"8430408G22Rik",3
"8430419K02Rik",16
"8430419L09Rik",11
"8430427H17Rik",17
"8430429K09Rik",14
"9030025P20Rik",12
"9030407P20Rik",17
"9030612E09Rik",16
"9030617O03Rik",12
"9030622O22Rik",5
"9030624G23Rik",12
"9030624J02Rik",7
"9130008F23Rik",11
"9130011E15Rik",14
"9130017K11Rik",17
"9130019O22Rik",17
"9130020K20Rik",5
"9130023H24Rik",1
"9130206I24Rik",14
"9130221H12Rik",10
"9130230L23Rik",12
"9130230N09Rik",17
"9130401M01Rik",11
"9230104L09Rik",14
"9230110C19Rik",16
"9230111E07Rik",17
"9230112E08Rik",16
"9230114K14Rik",7
"9230115E21Rik",1
"9230116N13Rik",12
"9230117E06Rik",15
"9330020H09Rik",3
"9330101J02Rik",16
"9330104G04Rik",13
"9330111N05Rik",12
"9330136K24Rik",13
"9330151L19Rik",17
"9330158H04Rik",1
"9330159F19Rik",1
"9330159M07Rik",1
"9330160F10Rik",6
"9330162012Rik",12
"9330175E14Rik",16
"9330182L06Rik",9
"9430008C03Rik",7
"9430015G10Rik",11
"9430016H08Rik",6
"9430020K01Rik",4
"9430023L20Rik",9
"9430037G07Rik",1
"9430038I01Rik",6
"9430065F17Rik",3
"9430091E24Rik",16
"9530003J23Rik",3
"9530026P05Rik",5
"9530027J09Rik",12
"9530034E10Rik",16
"9530036O11Rik",7
"9530046B11Rik",16
"9530048J24Rik",11
"9530051G07Rik",12
"9530052C20Rik",16
"9530068E07Rik",5
"9530077C05Rik",5
"9530082P21Rik",4
"9630013D21Rik",1
"9630033F20Rik",7
"9830107B12Rik",16
"9830147E19Rik",17
"9930012K11Rik",8
"9930013L23Rik",1
"9930014A18Rik",6
"9930021J03Rik",9
"9930104L06Rik",7
"9930111J21Rik1",13
"9930111J21Rik2",12
"A030003K02Rik",1
"A030009H04Rik",4
"A130010J15Rik",11
"A130014A01Rik",8
"A130049A11Rik",10
"A130050O07Rik",10
"A130051J06Rik",13
"A130066N16Rik",16
"A230005M16Rik",16
"A230046K03Rik",17
"A230050P20Rik",5
"A230056P14Rik",3
"A230059L01Rik",1
"A230065H16Rik",16
"A230072C01Rik",12
"A230072E10Rik",5
"A230083N12Rik",8
"A230087F16Rik",13
"A230107N01Rik",16
"A2m",3
"A330008L17Rik",1
"A330009N23Rik",1
"A330017A19Rik",16
"A330021E22Rik",11
"A330023F24Rik",14
"A330032B11Rik",16
"A330033J07Rik",16
"A330035P11Rik",13
"A330040F15Rik",12
"A330041J22Rik",16
"A330048O09Rik",16
"A330050B17Rik",8
"A330069E16Rik",4
"A330076H08Rik",7
"A330102I10Rik",16
"A430005L14Rik",9
"A430018G15Rik",6
"A430033K04Rik",7
"A430035B10Rik",11
"A430046D13Rik",8
"A430078I02Rik",1
"A430093F15Rik",16
"A430104N18Rik",13
"A430105I19Rik",7
"A430105J06Rik",17
"A430106G13Rik",14
"A430108G06Rik",16
"A430110L20Rik",13
"A530013C23Rik",16
"A530017D24Rik",9
"A530020G20Rik",11
"A530054K11Rik",5
"A530072M11Rik",13
"A530083I20Rik",16
"A530084C06Rik",14
"A630001G21Rik",4
"A630007B06Rik",11
"A630014C17Rik",16
"A630033H20Rik",13
"A630052C17Rik",3
"A730011C13Rik",8
"A730015C16Rik",12
"A730017C20Rik",1
"A730017L22Rik",8
"A730020E08Rik",14
"A730046J19Rik",16
"A730049H05Rik",4
"A730071L15Rik",17
"A730081D07Rik",16
"A730085K08Rik",6
"A830009L08Rik",1
"A830010M20Rik",17
"A830018L16Rik",1
"A830035O19Rik",1
"A830052D11Rik",16
"A830073O21Rik",12
"A830080D01Rik",9
"A830082K12Rik",16
"A930001A20Rik",12
"A930001C03Rik",13
"A930003A15Rik",16
"A930004D18Rik",13
"A930005H10Rik",14
"A930006K02Rik",9
"A930007I19Rik",13
"A930011G23Rik",16
"A930012O16Rik",16
"A930013B10Rik",16
"A930015D03Rik",14
"A930024E05Rik",8
"A930024N18Rik",16
"A930028C08Rik",13
"A930029G22Rik",1
"A930033H14Rik",1
"AA386476",16
"AA415398",8
"AA465934",6
"AA467197",12
"AA474331",5
"AA474408",16
"AA543186",12
"AA986860",9
"AA987161",3
"Aaas",7
"Aacs",4
"Aadac",7
"Aaed1",7
"Aagab",2
"Aak1",17
"Aamdc",13
"Aamp",5
"Aar2",2
"Aard",12
"Aars",9
"Aars2",3
"Aarsd1",14
"Aasdh",2
"Aasdhppt",3
"Aass",7
"Aatf",8
"Aatk",14
"AB041803",14
"AB124611",16
"Abat",16
"Abca1",3
"Abca13",11
"Abca14",16
"Abca17",4
"Abca2",6
"Abca3",5
"Abca4",16
"Abca5",1
"Abca6",16
"Abca7",6
"Abca8a",16
"Abca8b",1
"Abca9",16
"Abcb10",4
"Abcb1a",10
"Abcb1b",14
"Abcb4",13
"Abcb6",11
"Abcb7",15
"Abcb8",9
"Abcb9",14
"Abcc1",17
"Abcc10",8
"Abcc12",16
"Abcc3",5
"Abcc4",17
"Abcc5",3
"Abcc6",12
"Abcc8",16
"Abcc9",16
"Abcd1",3
"Abcd2",16
"Abcd3",6
"Abcd4",9
"Abce1",11
"Abcf1",9
"Abcf2",11
"Abcf3",4
"Abcg1",14
"Abcg2",1
"Abcg3",12
"Abhd1",7
"Abhd10",2
"Abhd11",3
"Abhd12",7
"Abhd13",7
"Abhd14a",3
"Abhd14b",17
"Abhd15",16
"Abhd16a",9
"Abhd17a",5
"Abhd17b",8
"Abhd17c",5
"Abhd2",14
"Abhd3",17
"Abhd4",6
"Abhd5",3
"Abhd6",11
"Abhd8",9
"Abi1",8
"Abi2",15
"Abi3",14
"Abi3bp",17
"Abl1",5
"Abl2",4
"Ablim1",2
"Ablim2",13
"Ablim3",12
"Abr",11
"Abra",1
"Abracl",2
"Abt1",3
"Abtb1",11
"Abtb2",1
"AC122290.1",16
"AC158802.1",12
"Acaa1a",5
"Acaa1b",16
"Acaa2",15
"Acaca",14
"Acacb",14
"Acad10",8
"Acad11",11
"Acad12",14
"Acad8",3
"Acad9",4
"Acadl",7
"Acadm",6
"Acads",5
"Acadsb",5
"Acadvl",9
"Acan",16
"Acap1",16
"Acap2",15
"Acap3",6
"Acat1",3
"Acat2",3
"Acat3",1
"Acbd3",11
"Acbd4",5
"Acbd5",11
"Acbd6",6
"Acbd7",8
"Accs",5
"Acd",11
"Ace",8
"Ace2",6
"Acer2",11
"Acer3",5
"Ache",16
"Acin1",11
"Ackr2",12
"Ackr3",1
"Ackr4",16
"Acly",16
"Acn9",11
"Acnat1",7
"Aco1",15
"Aco2",9
"Acot1",9
"Acot10",14
"Acot11",15
"Acot13",3
"Acot2",9
"Acot6",13
"Acot7",5
"Acot8",2
"Acot9",4
"Acox1",15
"Acox2",16
"Acox3",5
"Acoxl",15
"Acp1",11
"Acp2",5
"Acp5",1
"Acp6",7
"Acpl2",2
"Acpp",13
"Acpt",16
"Acr",16
"Acrbp",11
"Acsbg1",13
"Acsf2",12
"Acsf3",11
"Acsl1",11
"Acsl3",11
"Acsl4",5
"Acsl5",5
"Acsm1",16
"Acsm3",16
"Acss1",15
"Acss2",3
"Acss3",5
"Acta1",13
"Acta2",10
"Actb",3
"Actbl2",16
"Actc1",1
"Actg1",1
"Actg2",13
"Actl6a",11
"Actn1",17
"Actn2",1
"Actn4",17
"Actr10",7
"Actr1a",8
"Actr1b",3
"Actr2",5
"Actr3",11
"Actr5",7
"Actr6",3
"Actr8",6
"Acvr1",9
"Acvr1b",9
"Acvr1c",11
"Acvr2a",9
"Acvr2b",6
"Acvrl1",10
"Acy1",3
"Acy3",14
"Acyp1",15
"Acyp2",2
"Ada",13
"Adal",11
"Adam10",2
"Adam11",14
"Adam12",12
"Adam15",1
"Adam17",8
"Adam19",5
"Adam1a",16
"Adam22",15
"Adam23",16
"Adam28",16
"Adam32",13
"Adam33",13
"Adam4",13
"Adam5",16
"Adam8",17
"Adam9",6
"Adamdec1",16
"Adamts1",2
"Adamts10",17
"Adamts12",16
"Adamts14",1
"Adamts15",8
"Adamts17",13
"Adamts18",16
"Adamts19",1
"Adamts2",4
"Adamts20",1
"Adamts3",3
"Adamts4",16
"Adamts5",13
"Adamts6",9
"Adamts7",1
"Adamts8",14
"Adamts9",1
"Adamtsl1",11
"Adamtsl2",16
"Adamtsl3",14
"Adamtsl4",14
"Adamtsl5",3
"Adap1",1
"Adap2",16
"Adar",5
"Adarb1",1
"Adat1",13
"Adat2",11
"Adat3",7
"Adc",5
"Adck1",4
"Adck2",15
"Adck3",8
"Adck4",15
"Adck5",3
"Adcy2",1
"Adcy3",12
"Adcy4",10
"Adcy5",1
"Adcy6",15
"Adcy7",5
"Adcy8",1
"Adcy9",16
"Add1",5
"Add2",16
"Add3",11
"Adgb",14
"Adh1",10
"Adh5",9
"Adh7",14
"Adhfe1",3
"Adi1",2
"Adig",14
"Adipor1",3
"Adipor2",16
"Adk",5
"Adm",16
"Adnp",1
"Adnp2",9
"Ado",8
"Adora1",3
"Adora2a",1
"Adora2b",4
"Adora3",17
"Adpgk",9
"Adprh",8
"Adprhl2",2
"Adprm",14
"Adra1a",14
"Adra1b",13
"Adra2a",16
"Adrb1",15
"Adrb2",16
"Adrb3",12
"Adrbk1",9
"Adrbk2",5
"Adrm1",9
"Adsl",2
"Adss",11
"Adssl1",5
"Adtrp",13
"Aebp1",7
"Aebp2",11
"Aen",15
"Aes",17
"AF251705",16
"Afap1",12
"Afap1l1",9
"Afap1l2",1
"Aff1",5
"Aff3",10
"Aff4",11
"Afg3l1",11
"Afg3l2",8
"Afm",10
"Afmid",16
"Afp",12
"Aftph",7
"Aga",8
"Agap1",7
"Agap2",16
"Agap3",5
"Agbl2",12
"Agbl3",5
"Agbl4",1
"Agbl5",2
"Ager",5
"Agfg1",6
"Agfg2",11
"Aggf1",7
"Agk",4
"Agl",17
"Agmo",7
"Ago1",6
"Ago2",11
"Ago3",11
"Ago4",5
"Agpat1",17
"Agpat2",3
"Agpat3",9
"Agpat4",8
"Agpat5",11
"Agpat6",11
"Agpat9",12
"Agps",15
"Agr2",16
"Agr3",16
"Agrn",1
"Agrp",16
"Agt",7
"Agtpbp1",4
"Agtr1a",16
"Agtr1b",16
"Agtrap",4
"Ahctf1",11
"Ahcy",17
"Ahcyl1",1
"Ahcyl2",5
"Ahdc1",10
"Ahi1",6
"Ahnak",5
"Ahnak2",13
"Ahr",10
"Ahsa1",5
"Ahsa2",7
"AI182371",6
"AI314180",15
"AI317395",14
"AI413582",14
"AI429214",16
"AI462493",3
"AI464131",4
"AI467606",8
"AI480526",17
"AI504432",1
"AI597468",6
"AI597479",7
"AI606181",5
"AI607873",3
"AI661453",5
"AI662270",16
"AI836003",14
"AI837181",6
"AI838599",1
"AI846148",7
"AI987944",8
"Aida",5
"Aif1",16
"Aif1l",6
"Aifm1",7
"Aifm2",3
"Aifm3",2
"Aig1",15
"Aim1",14
"Aim1l",16
"Aim2",16
"Aimp1",3
"Aimp2",8
"Aip",4
"Airn",4
"Ajuba",5
"AK010878",15
"Ak1",8
"AK129341",11
"AK157302",16
"Ak2",2
"Ak3",15
"Ak4",3
"Ak5",13
"Ak7",12
"Ak8",16
"Ak9",5
"Akap1",9
"Akap10",8
"Akap11",5
"Akap12",7
"Akap13",11
"Akap14",14
"Akap17b",7
"Akap2",1
"Akap5",7
"Akap6",1
"Akap7",6
"Akap8",6
"Akap8l",15
"Akap9",11
"Akip1",15
"Akirin1",3
"Akirin2",11
"Akna",9
"Akr1a1",2
"Akr1b10",3
"Akr1b3",5
"Akr1b8",5
"Akr1c12",12
"Akr1c13",14
"Akr1c14",13
"Akr1c19",3
"Akr1e1",2
"Akr7a5",8
"Akt1",5
"Akt1s1",17
"Akt2",3
"Akt3",10
"Aktip",2
"Alad",2
"Alas1",4
"Alas2",9
"Alb",7
"Alcam",9
"Aldh16a1",2
"Aldh18a1",13
"Aldh1a1",14
"Aldh1a2",16
"Aldh1a7",2
"Aldh1b1",1
"Aldh1l1",4
"Aldh1l2",16
"Aldh2",6
"Aldh3a1",14
"Aldh3a2",15
"Aldh3b1",14
"Aldh3b2",16
"Aldh4a1",2
"Aldh5a1",4
"Aldh6a1",13
"Aldh7a1",8
"Aldh9a1",11
"Aldoa",3
"Aldoart1",16
"Aldoart2",16
"Aldoc",3
"Alg1",2
"Alg10b",12
"Alg11",4
"Alg12",12
"Alg13",7
"Alg14",3
"Alg2",4
"Alg3",7
"Alg5",15
"Alg6",9
"Alg8",4
"Alg9",7
"Alkbh1",3
"Alkbh2",4
"Alkbh3",9
"Alkbh4",8
"Alkbh5",3
"Alkbh6",3
"Alkbh7",3
"Alkbh8",4
"Alms1",11
"Alox12",10
"Alox15",16
"Alox5",16
"Alox5ap",7
"Alox8",16
"Alpk1",16
"Alpk3",8
"Alpl",4
"Als2",9
"Als2cl",4
"Alyref",5
"Alyref2",5
"Amacr",8
"Ambra1",6
"Amd1",9
"Amd2",1
"Amdhd2",6
"Amer1",9
